race,voucher,credit_score,eviction_history,criminal_history,income_stability,monthly_income,approved,employment_years,savings_ratio,rental_history_years
White,0,740.3348471014918,0,0,85.03412212199913,6155.5545208587155,5.581656236644211,9.021655395330248,0.1818844821034919,4.166826863140918
Hispanic,1,679.1837293599723,0,0,65.74692993707599,2052.909830015431,3.7568057836424553,7.225910676421339,0.11079198773700462,3.701451815111963
White,0,634.6205175409272,0,0,93.27500245455421,6473.289699240777,5.407369731207259,3.2983284737371616,0.09542595686554076,4.155864168654681
White,0,723.4369292922877,0,0,68.1810602562801,4822.348940215908,4.301311767752944,5.3655496720557,0.14160672445790112,1.6903087036241227
Black,1,603.5810263171704,0,1,64.1746215359372,1736.930894361455,2.949846448494437,3.948590389396034,0.13035966047103445,1.9191194751178984
White,0,748.9018907596142,0,0,82.89451072850659,4413.586856881557,5.126353368778164,7.536693334874071,0.1169473368811861,0.10881211207307118
White,0,761.2414686742916,0,0,89.8495010300585,6143.507722123943,5.737497964588054,5.447885226314368,0.18442637889204538,5.2267409482415035
Black,0,579.6342123732949,0,0,90.7325670668289,3590.2222156462617,4.985378319548675,7.5867192851276695,0.11737039132615647,2.73695382536372
Black,1,628.8715210746166,0,1,54.32883612464889,1946.0021322477028,2.523903018876979,2.9706786258108226,0.06660350814732127,1.4910614054628395
White,0,776.5124846984784,0,0,83.45086186015082,4884.968867744787,5.468727824113309,8.430828082488087,0.14419610521505777,4.5077650006638414
White,1,673.7624624961804,0,1,63.19897398648642,3049.2076322293597,3.5281943058869856,5.18224205866704,0.12605021027968916,4.092970706414498
Hispanic,0,639.5283043085572,0,0,70.43765995391506,3600.557744904904,4.168386990286136,8.505051326321688,0.11218205413053034,1.776679719492044
White,0,701.2257629405278,0,0,84.79077055497451,3894.0511590313135,4.946504956176871,5.551996553993254,0.13234945179894086,1.1300713612152733
White,0,718.1505211153029,0,0,78.51117203979118,6135.909313337795,4.824036999156438,4.389075955453652,0.11551841328005577,0.0
White,0,801.8698365342145,0,0,71.50204996977055,5225.707108673655,4.808493490030435,5.122824253833631,0.12836876598803118,4.2860382329768125
White,0,819.8061638127174,0,0,67.685004227784,4643.783279904294,4.7571327629322155,8.322865698766503,0.05787154479700797,4.0729745831281186
Hispanic,1,670.5187206713805,1,0,58.906309335895415,2575.0609424537956,3.1905352677009846,4.279426788381336,0.12348267573213134,4.734255895851236
White,0,843.7233141641996,0,0,69.61893013538966,5154.743206437394,5.041027536312124,8.89780791212417,0.22731169899482423,4.603924035786956
Hispanic,0,631.202472019362,0,0,78.70502010828092,2839.0672574282758,4.306754652324355,4.971365906538424,0.16315663454305068,3.245859202545172
White,1,808.2626116972348,0,0,78.77263903813234,3724.52638517849,4.843432239055187,2.691152099520187,0.19892605493200333,2.3320118008724786
White,1,850.0,0,0,79.33750034214236,4272.31070402439,5.313159186683959,5.957854482338215,0.08947027482122989,5.436370060363327
Black,1,607.2374315987813,1,0,72.66242409671854,1707.1759390608158,3.3729857090066098,3.3322026298664396,0.08193875625114484,2.997387042348236
Black,1,656.9963035766904,0,0,43.91983606019233,838.6961226828789,2.105294328488207,7.318406382939809,0.07555503015777919,2.5889681007815293
Black,0,740.922377636223,0,0,78.58458842639031,3121.8771910691653,4.785785623436562,8.00986190922362,0.10175946119175522,1.9508197479885971
Black,0,641.0754827303565,0,0,82.53063726928913,2635.1122200432646,4.50468039382138,4.602591536644099,0.1991156535254252,4.255990181487112
White,1,758.5635068352676,1,0,45.01394433444493,2701.407979769983,2.5358457616431633,1.5373681283779748,0.207774109299811,0.726689047236353
Hispanic,0,539.1297666238632,0,1,79.6326956914752,4574.039117911304,4.112024657298191,6.521975577626242,0.2536048502600097,0.0
Hispanic,0,691.1654800447313,0,0,61.99366295251553,3720.9934814283233,3.910166511540283,7.283924354818352,0.1339541285916319,3.476090829583754
Black,0,700.6632177181245,0,0,62.60489428705947,2807.10609598035,3.914114683249574,7.770410865680361,0.1271730239881236,5.694766531354201
Hispanic,1,724.6635783195477,1,0,73.88088236640301,2117.193680751363,3.9460781241637015,4.084697628884887,0.14988572088804936,3.14784230836127
White,0,723.3748053471155,0,0,84.03170166634389,5694.208007306896,5.207918478480815,6.234695303376966,0.26280834018735366,0.7898990253191478
Hispanic,1,776.467413627638,0,0,54.104828675034895,2242.871062875224,3.364091520072793,6.5344509272991695,0.08613319887545856,0.0
White,0,741.6040730708405,0,0,86.934958206046,5330.045421068682,5.5661114635324145,7.600933644611717,0.14634075658804901,5.315133402707927
Black,1,579.5774196607767,0,0,53.506865781283246,1542.365412044048,2.5705983547010094,4.596643944977778,0.23640188169372853,3.3984185182488496
Black,0,663.1157442474506,0,0,85.65103405574244,4040.762662085615,4.916309182483817,5.432231595479405,0.13463582557658813,2.057111533205072
White,0,787.8806556288325,0,1,93.44959666174148,5972.391350152126,5.8971731719635745,8.116198744813415,0.1245032984945852,4.789952072972321
Black,0,653.8230587303835,0,0,59.372997244721006,2324.789942033378,3.28688529233019,3.9849399476171072,0.10473132408215846,4.481355419510294
Black,1,623.1655812525561,1,0,67.64769526774965,2895.032009544777,3.5290257083633088,5.356021051851814,0.09406032408855536,2.4745437887046653
Hispanic,0,705.5424091678981,0,1,84.29311587207606,2728.0281057093716,4.840557405247566,7.855192638881146,0.19030069704486974,6.7472521997927455
Black,1,635.3967359630062,0,0,56.18027713943819,1194.9151986902557,2.9655153356277477,7.811855806946124,0.15102631569025057,5.83542564039842
White,0,717.5060983238916,0,0,74.55303712880287,4384.543447767108,4.78764105898485,6.948422985026474,0.11167519859369551,6.971939220277994
Hispanic,0,590.7603490717885,0,0,75.3141747346655,3463.4525531351933,4.182194452501612,6.549601141633589,0.22741622552363366,2.528413646130564
Black,0,601.8729157550431,0,0,74.35415652730941,3632.42795763718,4.2780315872992265,6.9966453657328,0.11495538386013363,5.022848628971406
White,0,738.6258995114797,0,0,67.62745017125373,4428.74844819486,4.522483335781906,7.541630566099192,0.12613151490810545,6.354725600623153
White,0,800.921101532609,0,0,78.30106798332405,5395.310739819553,5.338481061283572,9.126094967965662,0.11873727849188118,3.5264511187965466
White,0,743.9849838708557,0,0,89.67522994909176,5799.770198130354,5.65642830085953,9.016090585465701,0.05938801441165022,0.0
Black,0,534.1701422180568,0,0,73.28208968428764,3373.6657952695055,3.876512138098497,6.500112817476862,0.0820212085573171,2.4033903728621437
White,0,687.6285373375398,0,0,82.9979617157293,6256.432181900511,5.295475750989047,7.127031115453798,0.11362282779570097,6.39754353579162
White,0,716.2866482766538,0,0,87.12804804954862,5727.977035608167,5.402604846333538,6.135040853507242,0.13190525913275616,3.328481859654091
Hispanic,0,613.21778504849,0,1,74.35577800422811,4229.926484702233,4.064427743585087,7.186773940301885,0.07460023202236599,0.6324805309450054
White,0,724.9760640965748,0,1,91.61901129956506,5400.197436139895,5.496455665112076,7.492913253897736,0.18923755114586807,3.3282768900904
White,0,763.1571150354829,0,0,84.64961645506096,6550.621087306632,5.4353207371647585,5.718512268568755,0.1467599873829174,2.2006663291049424
Black,1,529.7494773102596,0,1,55.01353302465642,1309.8483040749425,2.1942014570734036,5.559682609814203,0.11672965046638259,1.5913082694504035
White,0,709.42664025504,0,0,76.9733895632445,4659.714701806321,4.749484301666547,7.708752894297633,0.159868878645437,0.0
Hispanic,0,683.6246697133291,0,0,83.22842073216358,3574.1955392464974,5.00795367211706,8.92980551750847,0.1831246797680679,3.216566476806865
Black,1,686.1565921336862,0,0,65.31018217042444,1630.5099089136233,3.3671935564014572,2.254641800577861,0.12608017934829355,2.9377156262393553
White,0,786.5230023879988,0,0,83.82131275890804,5752.165873047669,5.577817981703659,9.111744282712118,0.1146484279143587,2.6804259809971693
White,0,775.2465147033942,0,0,74.16506406530236,4518.172196838014,4.989759702304138,9.701540261107745,0.16924657560156392,3.285357870115905
White,0,808.8227480957331,1,0,99.87534161023368,6609.709612731922,6.434572297627884,10.368075254862658,0.1891566493009526,4.187996364897828
White,0,661.475587720909,0,0,66.81590549441951,3812.9098046053728,3.942447996187631,4.741483270357612,0.16958912829985096,3.1832758333389104
Hispanic,1,482.7167396068984,1,0,56.548627695234096,2383.812244989439,2.3693198334258936,3.419142571301065,0.12520760603059503,2.824325288625277
White,0,692.606385517674,0,0,100.0,7075.712599392741,6.069227290107435,5.496674491389949,0.22130664097975006,3.5977917013930956
Black,1,689.700428996305,0,0,52.849379639391366,1705.777999189851,2.8879412486838003,4.387629727504462,0.15221490921038647,2.9587889143497197
White,0,784.3856692069228,0,0,96.98458702375565,5656.646029633886,6.17050292726707,7.890656324351155,0.15241317840971072,2.908629155842399
Hispanic,1,582.182777746018,0,0,66.0788033311976,3523.1507768325055,3.606401162055259,4.4713580882993185,0.10227126572729381,3.172515762649995
White,0,840.297329298387,0,0,71.87842869465933,4354.919880883203,4.880689623586056,7.7355757781312064,0.2071798236656433,0.7383670140359073
Hispanic,0,669.6540612220193,0,0,63.96707257175373,3320.2008106901812,3.819951391292709,5.82752885120054,0.101880891267675,3.8239939421115015
White,1,764.3638146561457,1,1,72.96310082853536,3315.3046245985756,4.26215849793361,5.751640651476883,0.11199982145191952,7.55132215499892
White,0,659.9774885539043,0,1,79.38804258892097,5320.661266117827,4.760608888415744,7.782031669687169,0.09619443072451847,5.76817884562292
Black,0,716.0857675874147,0,0,79.18363114933871,3140.3638338966434,4.79091573442075,5.856262322490692,0.07935239453448198,7.1696318259657
Hispanic,0,614.4480931822271,0,0,86.7225151298484,4242.099095954589,4.855287570209208,5.892677102762411,0.10592962136522291,1.596554794379191
White,0,741.5431765533456,0,1,81.59036264731735,5432.70421799177,4.859429315044897,5.739610711646119,0.18047206304378446,0.0
Black,1,570.9454691690854,1,0,43.61419266265617,2302.8562380641947,2.110922073849538,5.397332505407958,0.1960079208527723,4.006337441017635
Black,1,652.4057287652216,0,0,42.07570837399887,1326.7003571171506,2.2445873851417657,6.753413669522493,0.16623555983055618,3.5274108572439307
White,0,817.5390571217866,0,0,80.15387564501269,4580.482189010591,5.278084492505351,7.818695060497721,0.16659240150958435,1.5970802411544893
White,0,663.7053868280027,0,0,68.6580557688473,4430.806909477564,4.237070591744041,7.665672286305256,0.1210986130662918,2.417395878126569
White,0,699.0932971666572,1,0,56.149912020290216,4257.260194510033,3.575891588751833,8.352496354469231,0.18871764294935545,3.6695292372947295
Black,0,626.2725093809321,0,0,71.35055704783692,2530.9368400698622,4.032610575149894,7.558815092511503,0.136985793099851,4.607337667539639
Black,0,527.7864822261803,0,0,65.3314458960008,3435.676300325609,3.4641750304459014,7.797874388334897,0.10370709624261075,0.0
White,0,817.4331534483275,0,0,85.55294190013616,4709.6203645014975,5.646650723017774,9.509312089853376,0.15413389282763224,1.640720459514
Hispanic,0,567.2457923002586,0,0,74.03250594669645,4017.5475899333046,4.2730022662345,9.61783661871237,0.205182402179169,2.4526235606819182
Hispanic,1,602.8019462788073,1,0,65.79584221763739,2655.198122675887,3.465099077997884,6.631844571665108,0.09426566160230329,4.8255400832770174
White,1,756.4779183032917,0,0,76.65886739468417,3613.8320924002583,4.732649560715072,4.526343914395406,0.04560057496902349,5.3116612061157955
Hispanic,0,699.7831762415997,0,0,72.29945101855688,3005.962337225801,4.319437438599635,8.328386540547186,0.06125842402618516,1.2494268865631737
Black,0,705.7359066393042,0,1,74.9979173049696,3019.781325301777,4.299025953716688,6.257207238590247,0.02241223401297668,5.64562001701295
Black,1,651.2087389171045,0,0,67.62277890671672,2247.6620325644094,3.666135044350341,4.310075865012669,0.1312608110481743,3.584266630532738
Hispanic,0,631.3668339183936,0,0,77.69423452054902,3961.6045871799397,4.618608868447767,7.954229455635064,0.15909735304513029,4.625165687264084
Hispanic,0,610.2996989023883,0,0,89.2653615440664,4742.247302438902,5.130961000559891,7.9069528092881365,0.10586423018417795,1.6898759834902142
White,1,850.0,1,0,62.28000027691864,2873.9119869311917,3.9192763352049615,4.7437758097650615,0.24156038864164592,2.4001909963069665
White,0,725.977292239909,0,0,62.19118359919699,2853.7580485778108,3.7753313717132135,5.524554824486314,0.11090768902566128,2.740811723186753
White,0,636.4051658876779,0,0,82.28849208095907,5078.072131117933,4.956329297879717,7.271653669147644,0.22223553611779223,4.3812843527292715
Hispanic,0,735.8553687623375,0,0,68.22637771278231,3678.9158666645076,4.26547955745325,6.425388972886247,0.2061384550338988,1.8487523669221548
Hispanic,1,642.6640969415784,0,0,38.806986323117926,1035.46507424326,1.8171656274848664,4.071928478506369,0.1130758009935923,4.605636254359661
White,0,774.7707595224738,1,0,66.51965748454971,4593.624335137543,4.347004396048738,6.524017345387987,0.25160846174522605,6.0534350630259315
White,0,706.9141506091368,0,0,74.53779584512819,5359.923157261531,4.57956777527452,3.8718396221766977,0.1075989194934622,2.8094874682351674
Hispanic,0,699.954642081157,0,0,71.12882726420196,2962.9346281035664,4.186032307006726,5.666777375584857,0.17290975877191292,3.048106795603237
Black,0,597.2896546889168,0,0,70.3650622238552,3245.5097181830674,4.247328763643665,11.11260202038504,0.08670090934713978,6.276218498930151
Hispanic,0,623.485886108692,0,0,57.01499504815326,2901.708075623347,3.4767630381715806,10.768692166993306,0.06939003897877205,2.776454744684818
Hispanic,1,639.0920142915105,1,0,46.64534706551881,1873.5596426026,2.3864056913566216,6.69988577229739,0.1676517017697458,2.7912719875082477
Black,1,573.9846290703713,0,0,79.84144080745335,2728.339709188413,4.052306575326664,4.092819829156369,0.17901592300425842,0.6870687180540553
Black,0,604.6538406151561,0,0,75.66270708058688,2733.290738532796,4.1909102614189315,8.270262077960464,0.05008990055353946,2.6410186187976303
Black,1,608.9258498680686,1,0,46.107478375290825,1018.2298033772977,1.874070466956877,5.006369699009717,0.11436907041209818,3.1020399195042816
White,1,752.2229934763731,0,0,69.39510018819118,3437.3270432125064,4.500862793472147,7.401046183906841,0.06995730905497737,6.105474353265738
Black,0,578.9090561938211,0,0,64.99830902626096,3231.404479325415,3.6732409675861253,7.044446927401184,0.1494734068692608,4.568480520782591
White,0,756.1617948319408,0,0,66.68650558624786,3962.138818866823,4.33376013591701,6.51385689756999,0.16006762711885247,3.3919958076446504
White,0,781.0468256203123,0,0,73.94936309278029,5777.488196863728,5.123683705279898,9.240900983021064,0.15919976622291174,4.104215374108131
Hispanic,0,658.1139379165323,0,0,91.95363494179935,3656.355013586909,5.1795519045823735,5.367012488571612,0.08069948607147688,2.8343595908233707
Black,0,684.8800068079742,0,0,74.35683111924503,2749.024837414289,4.388901061903082,6.844440737980869,0.08647717085170573,5.550989090288196
Hispanic,0,630.2660235365713,0,0,82.13298176620631,5259.676577363935,5.165664173836434,10.578177965866121,0.11376044939563427,6.478956048933359
White,0,618.6583256100367,0,0,64.69869071256669,4682.1408232650765,3.955936049601198,6.572308304117339,0.137618588386708,4.968772523609099
White,0,685.1257251328105,1,0,61.91877046058376,2863.2907574914616,3.551118165204663,7.827663476967831,0.1143468327399475,2.565593444081996
White,0,699.8138831585273,0,0,64.09569741480703,3606.7883799097417,4.032968010007273,9.489389054047704,0.15232646715999357,0.0
Black,1,613.4388011409355,0,0,54.81833118594545,1413.9852234142854,2.451233545342495,0.5768648457708725,0.16996458420761884,2.2618094723862923
Hispanic,0,578.6522183033704,0,0,92.51409073748911,4131.76103258171,5.082261164997333,6.761419388608522,0.11958278236145224,2.0488610447087323
Black,1,511.68165169244685,0,0,56.7902091422952,1342.9245851193916,2.2027154988967435,0.0,0.19475402997725821,2.6317420867534933
Black,0,600.1155821910384,0,0,78.23294994355331,1947.2360928047774,4.08596257955783,5.307111250368155,0.12667704165731808,5.823259201575542
White,0,808.8211708922037,0,0,83.76367037199108,4180.767850886934,5.177103155254718,4.641350403105029,0.1520381515685233,0.0
White,1,784.9112696600644,1,0,72.83973142992615,4435.163512751649,4.992753317780811,12.383249002395608,0.14255965827751718,7.232382597719339
Black,1,519.5545315010783,0,1,55.81896675200791,1990.847494789594,2.438472797879722,5.9068424910105035,0.06033466277963988,1.8273375830718175
White,0,796.1976922770583,0,0,93.9072592914143,6042.397758744058,5.903710922789091,3.5154820610399593,0.20504550125173104,3.945811680010771
White,0,832.817481586465,0,0,65.26719827106308,3986.881947935485,4.579479940337841,7.118931854750953,0.1520928328317488,5.193723794985525
White,0,796.7000501865231,0,0,83.19887967854412,5056.564204884284,5.409065528919011,7.644917915610002,0.12261382395338061,1.7086114524331961
White,0,771.7327353668312,0,0,88.93055926711037,5661.474614035822,5.85802409285818,10.589957272289219,0.15805823702319122,2.6490229414282713
White,0,766.5749433465832,0,0,90.3104273878266,6464.715045076671,5.842001025740292,6.1788816226270065,0.19084865886628094,5.292876428262209
Black,1,551.7552220226984,1,0,46.65623688245262,820.7488407602375,1.6646741196690815,4.864404924440159,0.1429309058557378,4.768583794125279
Black,0,597.1049331683344,0,0,64.53312178262783,1511.526690036605,3.2808388776005466,6.148885282700561,0.06434599382392668,5.276704280198767
Black,1,571.7391092602528,1,0,46.636615003353725,2018.838836507718,2.0078860431850107,2.5213916374526826,0.1049625332533507,2.81365258374424
Black,1,576.181678325933,0,0,65.54183164637307,2396.5690408377372,3.4365596869171298,5.340864953769325,0.15475981870992767,4.00405837547761
White,0,739.6578612661484,0,0,96.33584832409058,6463.709790202919,6.117048214009466,6.953732961831576,0.16163178785188964,5.919099783905056
White,0,766.096074120795,0,0,63.51432400387123,4818.151023906745,4.430043073911701,8.347359192891883,0.13642698202468787,4.555883864853691
Hispanic,1,660.3247906573803,0,0,58.249148497262944,1475.1069265558262,3.0903375923828404,4.211905429205706,0.11563791506329767,6.554313197172481
White,0,724.3013385761964,0,0,84.10460221902078,4472.308935874782,5.488188675190947,12.038665582487234,0.19828143253194558,4.611649774668793
Black,0,553.1541093802477,0,0,81.61222273154164,3414.5455075002706,4.577293708282321,10.037986175497167,0.03569184292023497,4.031794945348659
Black,0,605.1705136615514,0,0,41.23967717953583,800.0,1.919767643088795,10.232354946349652,0.1989224435080748,1.5975432276499992
Black,0,566.9623906813947,0,0,99.3818806715577,3928.170969677852,5.536343878401527,8.211613298803075,0.137920794771458,5.297982869319085
White,0,750.5367774803636,0,0,80.7363889294024,5154.315718619433,5.202450499625736,6.459469231317234,0.17936849251428302,4.999379161166554
Black,1,527.9957259358957,0,0,69.86159237018532,2503.6336803320883,3.5526677492726253,6.1730244379336465,0.16746655130717208,3.312972696033328
Hispanic,0,747.8088472623507,0,0,67.1962339526915,3330.5953750640683,4.268892993692611,6.264056721028237,0.15298745832084135,4.639675967600155
Black,0,658.9895932666207,0,0,72.16791277604493,2171.9635182586244,4.248661774017607,12.9133832664531,0.1671248164336222,0.7788297390991454
Black,1,586.1402279868112,0,0,55.42907326167691,2008.1062331775324,2.8570367077993546,6.026872372696005,0.03717847137248709,2.8328717928111877
Hispanic,0,711.7674654974719,0,0,63.27717503097047,2487.5453694118873,3.7392310923840064,4.762245971780446,0.1272392841449155,4.724780287440355
Black,0,588.8398454610336,0,0,68.95227988318466,3406.3579493041066,3.927247039039905,8.79899992495432,0.07733098008347354,1.8623444069834163
Black,0,561.8196878102227,0,0,59.917139320356725,3043.867660118559,3.088763631191005,3.3819379346346383,0.10298015791264073,2.550147724111348
White,1,703.2375901497415,1,0,66.31112196178434,3725.542219085506,3.7239661489345006,3.751809899222108,0.15917659572861317,1.3148875905402178
Black,1,631.2034914895946,1,0,56.50684228851914,1799.1004813701538,2.8041575063329733,5.4633776419105,0.04703959133392227,4.22905172568318
White,0,769.1803392997084,0,0,81.18594423056874,4942.254186508038,5.340728850692231,8.874027873638966,0.08820301993517787,3.996795303659415
Black,1,607.7048584263673,0,0,52.18757093663329,1074.5498946432836,2.3821059534590274,3.5412445215263086,0.06375699199514939,5.044426440189283
Hispanic,1,724.524865829789,1,0,76.83414844742668,3254.1496692246014,4.431896067096518,5.9985658816920875,0.18608963913500645,3.7362031309246593
Hispanic,0,616.9903585734743,0,0,70.85613283890964,4546.573898698789,4.121866822424198,6.145530230367698,0.10735834087433037,1.7213663765019669
Black,1,596.2832996145388,0,1,50.879443452394234,2123.782647947786,2.4785810669387875,6.154088165132668,0.14128767877713533,1.9313143622043425
White,0,765.242796909004,0,0,80.16440928619382,4103.249154916912,5.0201504819510046,6.90074322124507,0.11195267005906567,1.8144937793642113
White,0,750.5300345205156,1,0,75.74807046727116,4773.490955727477,4.848945258327917,8.024149638322319,0.1777966063266083,6.913829657760208
Black,1,625.5775360346062,0,0,50.72889451267368,2995.4687358522406,3.1597913438150846,8.379839669013643,0.05550950061481241,5.959556717682121
White,1,658.6246254731285,0,0,57.93670293303708,3196.1834575960947,3.5150439918332443,6.451578529664774,0.12584433491639474,4.348265779674783
Black,0,549.2028535143899,0,0,49.54377109054397,1995.6924752407008,2.5612574196264313,9.201921896725258,0.05313278359348236,1.2377595237775143
Hispanic,0,579.3558512493615,0,0,65.34128365744903,3037.5238449797475,3.6176508553645275,7.748618132379712,0.1412396391649016,2.016388525542115
White,1,751.3740416513865,0,0,55.09302490463767,3446.2054156381896,3.7256194428297293,9.404430289364345,0.14893909600744776,0.5391354956093037
Black,1,594.8588071144642,0,1,49.1129516644323,2214.973433770753,2.4791604263936735,7.4548080346958425,0.11718435325285656,2.2272688891957912
Black,1,625.7456898987828,0,0,59.0404916653297,1724.994440894243,3.0036313331474775,4.782913336954805,0.1693962514090004,1.9835227572042406
Black,0,632.2027377252367,0,0,60.36500939483948,3024.55144325668,3.523110627247188,5.959569948210492,0.10391268208040776,5.053873723012401
Black,0,658.7478375353012,0,0,61.581156497146566,1677.7464803694247,3.441498250775311,7.2217515977639035,0.1640533629962949,5.474684820118371
Black,1,533.1072801357353,0,0,68.54892931521839,1479.1291618511154,3.1024322360854564,4.2213605540293715,0.0808408263042696,2.5663673512599297
White,0,705.6988601064651,1,0,97.5782689950195,6452.460577648593,5.778811731620103,6.087056968098978,0.1549982152960133,4.132929334591983
White,0,665.7039200406572,0,0,85.9317099099803,5990.830785116525,5.341119428169894,6.735935979170561,0.06432671330701525,6.783683917279781
Black,1,630.178312415237,1,0,48.536827023025836,1444.0614639897349,2.2677218282110108,5.781262440902543,0.10034748018458037,2.80311163323941
White,0,734.350386073736,0,0,86.43913010296156,4928.18786799858,5.331283680953658,6.292958010237657,0.09019995334823927,2.75375846388857
White,0,687.0098934006112,0,0,88.15853510078516,6808.959807782028,5.388764290618456,5.021577232381239,0.2197509383869618,2.668694510933693
White,0,695.3600383410677,0,1,89.71726309760503,5445.089224488156,5.362298805456086,10.621052175134354,0.05363446540342971,0.08371177686486986
White,0,708.5637593516855,0,0,70.62213333658839,3609.317879023393,4.330874844231509,7.570988406572687,0.049035586616519605,1.7074350229105824
Black,0,725.3569472550151,0,0,68.26513409286048,3651.3202112029417,4.349735452291943,6.375172872337776,0.12429654577889553,6.128437080379447
White,0,740.6411118383423,0,0,75.58976179476392,4712.665123185657,4.809845400302692,6.027406778990906,0.08137206639483133,4.066320480164076
Hispanic,1,683.1208803701793,0,0,79.08010850979119,2530.7674799614615,4.608721513498683,5.202423223799994,0.11356904555041937,9.250138338985318
Black,0,651.5179171674306,0,0,61.96061623272836,2378.886173584909,3.696571067415219,9.037849178271388,0.13731183808758182,5.129957413210747
Hispanic,1,587.6730620326953,0,0,74.37896993368432,3760.790915189014,4.402972118743293,9.361640237533553,0.1398418365474158,5.944675003994423
White,1,682.5811098058931,0,1,74.84676694824546,4362.09657512577,4.313080819046054,5.3402129573146855,0.18886404967602607,3.3341542693011688
White,0,701.6886304141444,0,0,63.88214936512799,3734.534499248792,4.0127976054875685,5.715357200776079,0.13142722148673014,5.257604438879149
Black,0,596.9499796913261,0,0,56.041097655363814,2372.794593580443,3.0402090146424587,4.468080352399336,0.11437820901068158,6.310667838206867
Hispanic,0,686.0181690365114,1,0,74.80068438342755,3553.7574150442947,4.313576354330382,7.299337821849383,0.12464429419121786,3.5551419513524167
Hispanic,1,601.8392234033812,0,0,56.98780855946818,2413.285195801077,3.0870224163582667,4.872833210156897,0.1122636768260153,4.846026009471284
Hispanic,0,667.338192683461,1,0,55.31317861916613,2626.9863332216555,3.2702362074119824,12.266767130803288,0.13615386639591096,0.0
White,0,686.4478921429397,0,0,80.13835723222395,5236.553484712167,5.00259679388884,6.870467086080587,0.12139641854524114,4.979361332124155
White,0,764.2672801505141,0,0,88.3266575788036,6253.704066868242,5.651403898362044,5.534727635904775,0.11339667659095591,4.378870938606003
Black,1,642.9838000671947,0,0,45.96796391104549,1278.5080757903293,2.1723595852630417,4.391017091849348,0.08099810409975544,0.4319969675460529
White,0,741.0093927460937,0,0,83.1083839753879,4776.718048512157,5.188638983122027,5.725548603908196,0.14720919590009485,4.176505854912818
White,0,653.0147351690982,0,0,99.79333618383879,6227.82016680904,6.007190575809052,8.582046077387437,0.1586152612448225,3.094250188002836
Black,1,562.1957702922458,0,0,46.24676432408955,800.0,1.8768497927240666,4.329823401553312,0.09084952327961336,6.31707295358885
Black,1,612.8572327130394,1,0,62.20610548678933,2166.9463047058857,3.161441656610247,5.9629082116262815,0.13168916019768795,4.163058437122551
Black,0,693.1417527555691,1,0,71.25390971806738,2783.4379806454663,4.162387958263837,9.027682322136283,0.12545083497312945,5.0301330076463815
Black,1,727.3334736161671,1,0,43.39626548932,1546.6826685752467,2.2948582935313806,5.523265129237939,0.13949230067849788,1.6797847592345543
Hispanic,1,636.6113819970731,0,0,81.5116404142577,2602.0733482091728,4.371032592553438,3.7461187288978572,0.13095585304862162,3.8172850083647076
White,0,816.537191241563,0,0,90.43042526836382,5690.359706801604,5.944882095563653,7.338479126852784,0.09709891616803204,4.098920602850923
Black,1,645.3445306825736,0,0,52.23789618799674,858.9787196446347,2.386457245061993,6.075774219181198,0.06608319917032732,0.9551092602491877
Black,0,623.8605340172547,0,0,45.138334322786434,800.0,2.1190830032791457,10.366746686015066,0.09411396157746549,0.0
Black,0,542.4838041804309,0,0,58.74129172854876,1691.450340560045,2.8662464518899924,6.092487764776982,0.10840203651843754,4.586977551233971
White,0,772.7851985556933,0,0,85.58558153281572,5976.235038727725,5.655445334428444,8.27577211485281,0.13909742088085966,4.356266908352849
Hispanic,0,656.2068384215517,0,1,69.02734626726495,3924.002992713365,3.8369956147970155,5.010172648076535,0.0992827986590697,2.468927392497158
Hispanic,1,619.8153580937033,0,0,52.85094152950418,1775.6465620647032,2.7255433763358723,5.446742389439783,0.20377712395851977,1.9046300014944306
White,0,769.4223465179277,0,0,95.65820594094113,6107.1500290126905,6.031692938466444,5.797115077713829,0.1007409211801076,4.332906936293637
Hispanic,0,656.8255668206186,0,0,87.57676977853204,5251.435377008701,5.039051294579923,2.697894634556226,0.12032390225128084,3.6684729571177606
White,0,713.4065746687105,0,0,76.78847812869843,5366.42859501258,4.897832611061103,5.446527583505703,0.1979684069486745,6.071374778538523
Black,1,690.3349629486314,1,0,50.11298029767876,2029.9698846155306,2.748682355594566,6.4031776985740185,0.10894435575493429,3.2759378962148777
White,1,754.5900595572508,0,0,61.83454296790258,2920.2376867830512,3.5902956115276057,1.6583744771494615,0.12440381271959286,0.3089642406658206
White,1,716.6592629650803,0,0,61.066075620442646,2603.6806034743495,3.419312112475591,2.621832585309701,0.1392420819083348,0.0
White,0,764.5195538267735,0,0,70.58382234416298,6219.211836687253,4.470212847673091,0.8135486501096754,0.11806114688130903,2.5001522976216743
Black,0,595.127784275834,0,0,82.68780588413841,3904.478816893924,4.592525496426878,4.118327242458038,0.16705972466871055,5.67327938694288
White,0,743.6040739333694,0,0,84.77878936096052,4775.616577506938,5.353578863336817,6.840597747121328,0.23309295468608157,4.490294240317913
Black,1,549.1846949935856,0,0,59.427533213091046,1583.389248237895,2.923680884299847,7.323835342425786,0.14395948644730971,3.6511489484157025
White,0,767.5491339253383,0,0,81.55918586051112,4299.666523806392,5.260036363554962,7.558236849501479,0.07298494164219514,5.485830543311735
